episode=0, mum of sent packets=4615, num of lost packets=powerloss:972+collided:597=1569, MinEnergyEfficiency=1.49, MaxEnergyEfficiency=15.11, Jain's Fairness Index=0.74, PDR=65.94
episode=1, mum of sent packets=4657, num of lost packets=powerloss:684+collided:506=1190, MinEnergyEfficiency=1.03, MaxEnergyEfficiency=22.06, Jain's Fairness Index=0.69, PDR=74.30
episode=2, mum of sent packets=4620, num of lost packets=powerloss:609+collided:532=1141, MinEnergyEfficiency=1.00, MaxEnergyEfficiency=20.64, Jain's Fairness Index=0.67, PDR=75.22
episode=3, mum of sent packets=4604, num of lost packets=powerloss:568+collided:498=1066, MinEnergyEfficiency=1.19, MaxEnergyEfficiency=16.26, Jain's Fairness Index=0.68, PDR=76.78
episode=4, mum of sent packets=4720, num of lost packets=powerloss:562+collided:423=985, MinEnergyEfficiency=1.86, MaxEnergyEfficiency=48.45, Jain's Fairness Index=0.53, PDR=79.00
episode=5, mum of sent packets=4660, num of lost packets=powerloss:566+collided:506=1072, MinEnergyEfficiency=0.98, MaxEnergyEfficiency=20.08, Jain's Fairness Index=0.65, PDR=76.95
episode=6, mum of sent packets=4649, num of lost packets=powerloss:505+collided:450=955, MinEnergyEfficiency=1.27, MaxEnergyEfficiency=15.84, Jain's Fairness Index=0.72, PDR=79.39
episode=7, mum of sent packets=4646, num of lost packets=powerloss:467+collided:401=868, MinEnergyEfficiency=1.08, MaxEnergyEfficiency=26.71, Jain's Fairness Index=0.65, PDR=81.25
episode=8, mum of sent packets=4508, num of lost packets=powerloss:460+collided:384=844, MinEnergyEfficiency=0.87, MaxEnergyEfficiency=29.00, Jain's Fairness Index=0.57, PDR=81.12
episode=9, mum of sent packets=4631, num of lost packets=powerloss:500+collided:453=953, MinEnergyEfficiency=0.77, MaxEnergyEfficiency=26.37, Jain's Fairness Index=0.64, PDR=79.29
episode=10, mum of sent packets=4645, num of lost packets=powerloss:436+collided:449=885, MinEnergyEfficiency=0.87, MaxEnergyEfficiency=33.99, Jain's Fairness Index=0.55, PDR=80.84
episode=11, mum of sent packets=4552, num of lost packets=powerloss:413+collided:412=825, MinEnergyEfficiency=0.90, MaxEnergyEfficiency=82.09, Jain's Fairness Index=0.33, PDR=81.83
episode=12, mum of sent packets=4508, num of lost packets=powerloss:402+collided:382=784, MinEnergyEfficiency=0.82, MaxEnergyEfficiency=48.80, Jain's Fairness Index=0.50, PDR=82.56
episode=13, mum of sent packets=4563, num of lost packets=powerloss:412+collided:360=772, MinEnergyEfficiency=0.68, MaxEnergyEfficiency=36.90, Jain's Fairness Index=0.58, PDR=82.99
episode=14, mum of sent packets=4663, num of lost packets=powerloss:457+collided:398=855, MinEnergyEfficiency=0.59, MaxEnergyEfficiency=48.63, Jain's Fairness Index=0.49, PDR=81.58
episode=15, mum of sent packets=4550, num of lost packets=powerloss:398+collided:349=747, MinEnergyEfficiency=0.76, MaxEnergyEfficiency=37.71, Jain's Fairness Index=0.56, PDR=83.47
episode=16, mum of sent packets=4554, num of lost packets=powerloss:403+collided:380=783, MinEnergyEfficiency=0.82, MaxEnergyEfficiency=23.27, Jain's Fairness Index=0.66, PDR=82.74
episode=17, mum of sent packets=4512, num of lost packets=powerloss:391+collided:348=739, MinEnergyEfficiency=0.84, MaxEnergyEfficiency=52.52, Jain's Fairness Index=0.50, PDR=83.49
episode=18, mum of sent packets=4733, num of lost packets=powerloss:397+collided:368=765, MinEnergyEfficiency=0.87, MaxEnergyEfficiency=44.77, Jain's Fairness Index=0.44, PDR=83.79
episode=19, mum of sent packets=4660, num of lost packets=powerloss:400+collided:382=782, MinEnergyEfficiency=0.88, MaxEnergyEfficiency=40.07, Jain's Fairness Index=0.53, PDR=83.15
episode=20, mum of sent packets=4662, num of lost packets=powerloss:359+collided:315=674, MinEnergyEfficiency=0.91, MaxEnergyEfficiency=38.46, Jain's Fairness Index=0.50, PDR=85.46
episode=21, mum of sent packets=4711, num of lost packets=powerloss:390+collided:407=797, MinEnergyEfficiency=0.87, MaxEnergyEfficiency=33.81, Jain's Fairness Index=0.58, PDR=83.02
episode=22, mum of sent packets=4623, num of lost packets=powerloss:333+collided:355=688, MinEnergyEfficiency=0.89, MaxEnergyEfficiency=52.42, Jain's Fairness Index=0.43, PDR=85.07
episode=23, mum of sent packets=4625, num of lost packets=powerloss:324+collided:349=673, MinEnergyEfficiency=0.89, MaxEnergyEfficiency=70.55, Jain's Fairness Index=0.36, PDR=85.43
episode=24, mum of sent packets=4661, num of lost packets=powerloss:387+collided:351=738, MinEnergyEfficiency=0.92, MaxEnergyEfficiency=39.48, Jain's Fairness Index=0.49, PDR=84.06
episode=25, mum of sent packets=4661, num of lost packets=powerloss:395+collided:350=745, MinEnergyEfficiency=0.90, MaxEnergyEfficiency=29.77, Jain's Fairness Index=0.61, PDR=83.91
episode=26, mum of sent packets=4586, num of lost packets=powerloss:346+collided:339=685, MinEnergyEfficiency=0.90, MaxEnergyEfficiency=53.90, Jain's Fairness Index=0.43, PDR=84.98
episode=27, mum of sent packets=4647, num of lost packets=powerloss:341+collided:328=669, MinEnergyEfficiency=0.91, MaxEnergyEfficiency=30.72, Jain's Fairness Index=0.56, PDR=85.52
episode=28, mum of sent packets=4664, num of lost packets=powerloss:336+collided:319=655, MinEnergyEfficiency=0.90, MaxEnergyEfficiency=39.45, Jain's Fairness Index=0.52, PDR=85.91
episode=29, mum of sent packets=4643, num of lost packets=powerloss:373+collided:299=672, MinEnergyEfficiency=0.87, MaxEnergyEfficiency=29.66, Jain's Fairness Index=0.59, PDR=85.46
episode=30, mum of sent packets=4623, num of lost packets=powerloss:367+collided:313=680, MinEnergyEfficiency=0.91, MaxEnergyEfficiency=66.86, Jain's Fairness Index=0.37, PDR=85.25
episode=31, mum of sent packets=4721, num of lost packets=powerloss:376+collided:296=672, MinEnergyEfficiency=0.94, MaxEnergyEfficiency=60.92, Jain's Fairness Index=0.42, PDR=85.72
episode=32, mum of sent packets=4693, num of lost packets=powerloss:376+collided:286=662, MinEnergyEfficiency=0.87, MaxEnergyEfficiency=68.53, Jain's Fairness Index=0.41, PDR=85.87
episode=33, mum of sent packets=4658, num of lost packets=powerloss:360+collided:265=625, MinEnergyEfficiency=0.88, MaxEnergyEfficiency=48.12, Jain's Fairness Index=0.45, PDR=86.47
episode=34, mum of sent packets=4611, num of lost packets=powerloss:375+collided:273=648, MinEnergyEfficiency=0.93, MaxEnergyEfficiency=48.33, Jain's Fairness Index=0.45, PDR=85.92
episode=35, mum of sent packets=4545, num of lost packets=powerloss:378+collided:278=656, MinEnergyEfficiency=0.79, MaxEnergyEfficiency=69.12, Jain's Fairness Index=0.38, PDR=85.52
episode=36, mum of sent packets=4616, num of lost packets=powerloss:374+collided:289=663, MinEnergyEfficiency=0.89, MaxEnergyEfficiency=77.37, Jain's Fairness Index=0.37, PDR=85.55
episode=37, mum of sent packets=4445, num of lost packets=powerloss:329+collided:231=560, MinEnergyEfficiency=0.92, MaxEnergyEfficiency=73.02, Jain's Fairness Index=0.39, PDR=87.29
episode=38, mum of sent packets=4626, num of lost packets=powerloss:321+collided:306=627, MinEnergyEfficiency=0.93, MaxEnergyEfficiency=75.85, Jain's Fairness Index=0.36, PDR=86.36
episode=39, mum of sent packets=4561, num of lost packets=powerloss:342+collided:290=632, MinEnergyEfficiency=0.85, MaxEnergyEfficiency=74.27, Jain's Fairness Index=0.40, PDR=86.06
episode=40, mum of sent packets=4625, num of lost packets=powerloss:389+collided:282=671, MinEnergyEfficiency=0.95, MaxEnergyEfficiency=26.96, Jain's Fairness Index=0.60, PDR=85.43
