episode=0, mum of sent packets=4656, num of lost packets=powerloss:1451+collided:541=1992, MinEnergyEfficiency=12.16, MaxEnergyEfficiency=103.41, Jain's Fairness Index=0.77, PDR=57.15
episode=1, mum of sent packets=4614, num of lost packets=powerloss:1288+collided:467=1755, MinEnergyEfficiency=10.06, MaxEnergyEfficiency=142.03, Jain's Fairness Index=0.68, PDR=61.81
episode=2, mum of sent packets=4634, num of lost packets=powerloss:1049+collided:494=1543, MinEnergyEfficiency=5.84, MaxEnergyEfficiency=225.94, Jain's Fairness Index=0.58, PDR=66.68
episode=3, mum of sent packets=4612, num of lost packets=powerloss:986+collided:512=1498, MinEnergyEfficiency=9.19, MaxEnergyEfficiency=122.45, Jain's Fairness Index=0.74, PDR=67.48
episode=4, mum of sent packets=4713, num of lost packets=powerloss:1010+collided:485=1495, MinEnergyEfficiency=16.15, MaxEnergyEfficiency=291.38, Jain's Fairness Index=0.56, PDR=68.22
episode=5, mum of sent packets=4664, num of lost packets=powerloss:942+collided:489=1431, MinEnergyEfficiency=9.28, MaxEnergyEfficiency=408.48, Jain's Fairness Index=0.46, PDR=69.19
episode=6, mum of sent packets=4658, num of lost packets=powerloss:912+collided:543=1455, MinEnergyEfficiency=7.39, MaxEnergyEfficiency=210.86, Jain's Fairness Index=0.62, PDR=68.59
episode=7, mum of sent packets=4641, num of lost packets=powerloss:895+collided:551=1446, MinEnergyEfficiency=6.59, MaxEnergyEfficiency=415.11, Jain's Fairness Index=0.45, PDR=68.80
episode=8, mum of sent packets=4507, num of lost packets=powerloss:772+collided:439=1211, MinEnergyEfficiency=6.41, MaxEnergyEfficiency=359.94, Jain's Fairness Index=0.49, PDR=73.02
episode=9, mum of sent packets=4630, num of lost packets=powerloss:852+collided:458=1310, MinEnergyEfficiency=5.83, MaxEnergyEfficiency=237.29, Jain's Fairness Index=0.58, PDR=71.64
episode=10, mum of sent packets=4638, num of lost packets=powerloss:778+collided:446=1224, MinEnergyEfficiency=6.27, MaxEnergyEfficiency=212.57, Jain's Fairness Index=0.59, PDR=73.50
episode=11, mum of sent packets=4559, num of lost packets=powerloss:802+collided:426=1228, MinEnergyEfficiency=6.74, MaxEnergyEfficiency=231.71, Jain's Fairness Index=0.57, PDR=73.02
episode=12, mum of sent packets=4534, num of lost packets=powerloss:725+collided:400=1125, MinEnergyEfficiency=5.51, MaxEnergyEfficiency=260.85, Jain's Fairness Index=0.52, PDR=75.12
episode=13, mum of sent packets=4551, num of lost packets=powerloss:680+collided:416=1096, MinEnergyEfficiency=6.28, MaxEnergyEfficiency=354.18, Jain's Fairness Index=0.51, PDR=75.85
episode=14, mum of sent packets=4622, num of lost packets=powerloss:721+collided:455=1176, MinEnergyEfficiency=6.57, MaxEnergyEfficiency=300.21, Jain's Fairness Index=0.55, PDR=74.45
episode=15, mum of sent packets=4500, num of lost packets=powerloss:767+collided:463=1230, MinEnergyEfficiency=4.81, MaxEnergyEfficiency=589.25, Jain's Fairness Index=0.38, PDR=72.62
episode=16, mum of sent packets=4508, num of lost packets=powerloss:724+collided:392=1116, MinEnergyEfficiency=7.09, MaxEnergyEfficiency=440.73, Jain's Fairness Index=0.47, PDR=75.16
episode=17, mum of sent packets=4491, num of lost packets=powerloss:660+collided:409=1069, MinEnergyEfficiency=6.75, MaxEnergyEfficiency=368.45, Jain's Fairness Index=0.49, PDR=76.13
episode=18, mum of sent packets=4721, num of lost packets=powerloss:737+collided:448=1185, MinEnergyEfficiency=6.10, MaxEnergyEfficiency=395.70, Jain's Fairness Index=0.47, PDR=74.77
episode=19, mum of sent packets=4681, num of lost packets=powerloss:778+collided:427=1205, MinEnergyEfficiency=5.90, MaxEnergyEfficiency=335.39, Jain's Fairness Index=0.53, PDR=74.17
episode=20, mum of sent packets=4580, num of lost packets=powerloss:743+collided:431=1174, MinEnergyEfficiency=6.31, MaxEnergyEfficiency=240.20, Jain's Fairness Index=0.58, PDR=74.37
episode=21, mum of sent packets=4692, num of lost packets=powerloss:755+collided:387=1142, MinEnergyEfficiency=6.61, MaxEnergyEfficiency=214.59, Jain's Fairness Index=0.57, PDR=75.62
episode=22, mum of sent packets=4606, num of lost packets=powerloss:621+collided:403=1024, MinEnergyEfficiency=6.64, MaxEnergyEfficiency=290.47, Jain's Fairness Index=0.53, PDR=77.66
episode=23, mum of sent packets=4573, num of lost packets=powerloss:692+collided:455=1147, MinEnergyEfficiency=6.29, MaxEnergyEfficiency=386.03, Jain's Fairness Index=0.47, PDR=74.83
episode=24, mum of sent packets=4610, num of lost packets=powerloss:638+collided:479=1117, MinEnergyEfficiency=6.24, MaxEnergyEfficiency=515.41, Jain's Fairness Index=0.40, PDR=75.68
episode=25, mum of sent packets=4610, num of lost packets=powerloss:623+collided:421=1044, MinEnergyEfficiency=6.43, MaxEnergyEfficiency=413.85, Jain's Fairness Index=0.46, PDR=77.31
episode=26, mum of sent packets=4552, num of lost packets=powerloss:653+collided:396=1049, MinEnergyEfficiency=6.77, MaxEnergyEfficiency=533.00, Jain's Fairness Index=0.42, PDR=76.93
episode=27, mum of sent packets=4647, num of lost packets=powerloss:739+collided:411=1150, MinEnergyEfficiency=6.23, MaxEnergyEfficiency=381.02, Jain's Fairness Index=0.46, PDR=75.17
episode=28, mum of sent packets=4637, num of lost packets=powerloss:711+collided:380=1091, MinEnergyEfficiency=5.62, MaxEnergyEfficiency=465.12, Jain's Fairness Index=0.44, PDR=76.45
episode=29, mum of sent packets=4579, num of lost packets=powerloss:730+collided:408=1138, MinEnergyEfficiency=6.43, MaxEnergyEfficiency=421.08, Jain's Fairness Index=0.40, PDR=74.99
episode=30, mum of sent packets=4584, num of lost packets=powerloss:698+collided:412=1110, MinEnergyEfficiency=6.34, MaxEnergyEfficiency=394.59, Jain's Fairness Index=0.41, PDR=75.74
episode=31, mum of sent packets=4626, num of lost packets=powerloss:693+collided:408=1101, MinEnergyEfficiency=6.41, MaxEnergyEfficiency=430.90, Jain's Fairness Index=0.46, PDR=76.05
episode=32, mum of sent packets=4724, num of lost packets=powerloss:717+collided:422=1139, MinEnergyEfficiency=5.48, MaxEnergyEfficiency=459.34, Jain's Fairness Index=0.44, PDR=75.80
episode=33, mum of sent packets=4621, num of lost packets=powerloss:704+collided:400=1104, MinEnergyEfficiency=6.36, MaxEnergyEfficiency=341.47, Jain's Fairness Index=0.50, PDR=76.04
episode=34, mum of sent packets=4549, num of lost packets=powerloss:744+collided:345=1089, MinEnergyEfficiency=6.38, MaxEnergyEfficiency=691.15, Jain's Fairness Index=0.37, PDR=76.02
episode=35, mum of sent packets=4555, num of lost packets=powerloss:709+collided:367=1076, MinEnergyEfficiency=6.66, MaxEnergyEfficiency=347.51, Jain's Fairness Index=0.47, PDR=76.31
episode=36, mum of sent packets=4582, num of lost packets=powerloss:704+collided:405=1109, MinEnergyEfficiency=5.34, MaxEnergyEfficiency=351.04, Jain's Fairness Index=0.50, PDR=75.69
episode=37, mum of sent packets=4396, num of lost packets=powerloss:686+collided:346=1032, MinEnergyEfficiency=6.21, MaxEnergyEfficiency=511.33, Jain's Fairness Index=0.46, PDR=76.41
episode=38, mum of sent packets=4596, num of lost packets=powerloss:716+collided:379=1095, MinEnergyEfficiency=6.55, MaxEnergyEfficiency=472.64, Jain's Fairness Index=0.45, PDR=76.09
episode=39, mum of sent packets=4504, num of lost packets=powerloss:649+collided:376=1025, MinEnergyEfficiency=6.54, MaxEnergyEfficiency=376.16, Jain's Fairness Index=0.46, PDR=77.18
episode=40, mum of sent packets=4636, num of lost packets=powerloss:693+collided:359=1052, MinEnergyEfficiency=6.94, MaxEnergyEfficiency=433.37, Jain's Fairness Index=0.41, PDR=77.20
episode=41, mum of sent packets=4629, num of lost packets=powerloss:689+collided:426=1115, MinEnergyEfficiency=6.88, MaxEnergyEfficiency=346.98, Jain's Fairness Index=0.51, PDR=75.83
episode=42, mum of sent packets=4536, num of lost packets=powerloss:738+collided:372=1110, MinEnergyEfficiency=5.71, MaxEnergyEfficiency=257.67, Jain's Fairness Index=0.56, PDR=75.46
episode=43, mum of sent packets=4610, num of lost packets=powerloss:666+collided:426=1092, MinEnergyEfficiency=5.32, MaxEnergyEfficiency=359.99, Jain's Fairness Index=0.46, PDR=76.16
episode=44, mum of sent packets=4656, num of lost packets=powerloss:697+collided:376=1073, MinEnergyEfficiency=6.78, MaxEnergyEfficiency=379.48, Jain's Fairness Index=0.49, PDR=76.76
episode=45, mum of sent packets=4697, num of lost packets=powerloss:720+collided:415=1135, MinEnergyEfficiency=6.34, MaxEnergyEfficiency=596.65, Jain's Fairness Index=0.39, PDR=75.71
episode=46, mum of sent packets=4684, num of lost packets=powerloss:727+collided:420=1147, MinEnergyEfficiency=4.90, MaxEnergyEfficiency=451.08, Jain's Fairness Index=0.41, PDR=75.41
episode=47, mum of sent packets=4583, num of lost packets=powerloss:714+collided:375=1089, MinEnergyEfficiency=6.24, MaxEnergyEfficiency=434.59, Jain's Fairness Index=0.45, PDR=76.13
episode=48, mum of sent packets=4611, num of lost packets=powerloss:733+collided:363=1096, MinEnergyEfficiency=6.87, MaxEnergyEfficiency=350.51, Jain's Fairness Index=0.49, PDR=76.08
episode=49, mum of sent packets=4588, num of lost packets=powerloss:712+collided:429=1141, MinEnergyEfficiency=6.35, MaxEnergyEfficiency=497.32, Jain's Fairness Index=0.41, PDR=75.07
episode=50, mum of sent packets=4629, num of lost packets=powerloss:727+collided:366=1093, MinEnergyEfficiency=6.53, MaxEnergyEfficiency=604.98, Jain's Fairness Index=0.38, PDR=76.26
