episode=0, mum of sent packets=4606, num of lost packets=powerloss:1602+collided:505=2107, MinEnergyEfficiency=13.16, MaxEnergyEfficiency=94.41, Jain's Fairness Index=0.81, PDR=54.21
episode=1, mum of sent packets=4605, num of lost packets=powerloss:1352+collided:436=1788, MinEnergyEfficiency=12.11, MaxEnergyEfficiency=86.38, Jain's Fairness Index=0.78, PDR=61.11
episode=2, mum of sent packets=4632, num of lost packets=powerloss:1325+collided:470=1795, MinEnergyEfficiency=11.34, MaxEnergyEfficiency=203.20, Jain's Fairness Index=0.60, PDR=61.20
episode=3, mum of sent packets=4563, num of lost packets=powerloss:1090+collided:513=1603, MinEnergyEfficiency=5.69, MaxEnergyEfficiency=188.44, Jain's Fairness Index=0.57, PDR=64.83
episode=4, mum of sent packets=4632, num of lost packets=powerloss:1015+collided:497=1512, MinEnergyEfficiency=3.98, MaxEnergyEfficiency=255.76, Jain's Fairness Index=0.53, PDR=67.27
episode=5, mum of sent packets=4586, num of lost packets=powerloss:1009+collided:503=1512, MinEnergyEfficiency=6.67, MaxEnergyEfficiency=158.08, Jain's Fairness Index=0.59, PDR=66.96
episode=6, mum of sent packets=4598, num of lost packets=powerloss:957+collided:467=1424, MinEnergyEfficiency=7.06, MaxEnergyEfficiency=265.39, Jain's Fairness Index=0.48, PDR=68.99
episode=7, mum of sent packets=4547, num of lost packets=powerloss:1004+collided:524=1528, MinEnergyEfficiency=7.49, MaxEnergyEfficiency=258.97, Jain's Fairness Index=0.51, PDR=66.22
episode=8, mum of sent packets=4483, num of lost packets=powerloss:855+collided:440=1295, MinEnergyEfficiency=7.23, MaxEnergyEfficiency=251.60, Jain's Fairness Index=0.50, PDR=70.98
episode=9, mum of sent packets=4610, num of lost packets=powerloss:941+collided:539=1480, MinEnergyEfficiency=7.21, MaxEnergyEfficiency=208.38, Jain's Fairness Index=0.53, PDR=67.72
episode=10, mum of sent packets=4550, num of lost packets=powerloss:945+collided:514=1459, MinEnergyEfficiency=6.92, MaxEnergyEfficiency=410.02, Jain's Fairness Index=0.38, PDR=67.85
episode=11, mum of sent packets=4509, num of lost packets=powerloss:945+collided:511=1456, MinEnergyEfficiency=7.14, MaxEnergyEfficiency=340.13, Jain's Fairness Index=0.43, PDR=67.62
episode=12, mum of sent packets=4505, num of lost packets=powerloss:861+collided:514=1375, MinEnergyEfficiency=5.74, MaxEnergyEfficiency=302.41, Jain's Fairness Index=0.47, PDR=69.39
episode=13, mum of sent packets=4442, num of lost packets=powerloss:741+collided:539=1280, MinEnergyEfficiency=6.10, MaxEnergyEfficiency=299.15, Jain's Fairness Index=0.42, PDR=71.05
episode=14, mum of sent packets=4626, num of lost packets=powerloss:848+collided:523=1371, MinEnergyEfficiency=6.20, MaxEnergyEfficiency=389.85, Jain's Fairness Index=0.34, PDR=70.34
episode=15, mum of sent packets=4487, num of lost packets=powerloss:837+collided:530=1367, MinEnergyEfficiency=5.80, MaxEnergyEfficiency=351.64, Jain's Fairness Index=0.39, PDR=69.47
episode=16, mum of sent packets=4468, num of lost packets=powerloss:882+collided:484=1366, MinEnergyEfficiency=5.92, MaxEnergyEfficiency=301.91, Jain's Fairness Index=0.47, PDR=69.29
episode=17, mum of sent packets=4423, num of lost packets=powerloss:801+collided:472=1273, MinEnergyEfficiency=5.28, MaxEnergyEfficiency=215.62, Jain's Fairness Index=0.51, PDR=71.13
episode=18, mum of sent packets=4656, num of lost packets=powerloss:898+collided:471=1369, MinEnergyEfficiency=4.29, MaxEnergyEfficiency=200.80, Jain's Fairness Index=0.54, PDR=70.55
episode=19, mum of sent packets=4618, num of lost packets=powerloss:913+collided:534=1447, MinEnergyEfficiency=4.42, MaxEnergyEfficiency=275.72, Jain's Fairness Index=0.45, PDR=68.56
episode=20, mum of sent packets=4539, num of lost packets=powerloss:832+collided:415=1247, MinEnergyEfficiency=5.10, MaxEnergyEfficiency=548.98, Jain's Fairness Index=0.32, PDR=72.48
episode=21, mum of sent packets=4636, num of lost packets=powerloss:831+collided:416=1247, MinEnergyEfficiency=5.99, MaxEnergyEfficiency=445.23, Jain's Fairness Index=0.38, PDR=72.99
episode=22, mum of sent packets=4616, num of lost packets=powerloss:833+collided:440=1273, MinEnergyEfficiency=6.19, MaxEnergyEfficiency=214.19, Jain's Fairness Index=0.49, PDR=72.40
episode=23, mum of sent packets=4581, num of lost packets=powerloss:755+collided:447=1202, MinEnergyEfficiency=5.96, MaxEnergyEfficiency=310.26, Jain's Fairness Index=0.44, PDR=73.67
episode=24, mum of sent packets=4552, num of lost packets=powerloss:776+collided:420=1196, MinEnergyEfficiency=6.30, MaxEnergyEfficiency=671.82, Jain's Fairness Index=0.29, PDR=73.59
episode=25, mum of sent packets=4559, num of lost packets=powerloss:832+collided:491=1323, MinEnergyEfficiency=5.73, MaxEnergyEfficiency=274.49, Jain's Fairness Index=0.46, PDR=70.98
episode=26, mum of sent packets=4583, num of lost packets=powerloss:804+collided:463=1267, MinEnergyEfficiency=5.73, MaxEnergyEfficiency=424.48, Jain's Fairness Index=0.37, PDR=72.22
episode=27, mum of sent packets=4580, num of lost packets=powerloss:772+collided:500=1272, MinEnergyEfficiency=5.41, MaxEnergyEfficiency=329.26, Jain's Fairness Index=0.40, PDR=72.14
episode=28, mum of sent packets=4550, num of lost packets=powerloss:739+collided:433=1172, MinEnergyEfficiency=5.56, MaxEnergyEfficiency=375.13, Jain's Fairness Index=0.43, PDR=74.18
episode=29, mum of sent packets=4554, num of lost packets=powerloss:645+collided:476=1121, MinEnergyEfficiency=5.94, MaxEnergyEfficiency=282.47, Jain's Fairness Index=0.45, PDR=75.25
episode=30, mum of sent packets=4554, num of lost packets=powerloss:721+collided:516=1237, MinEnergyEfficiency=5.79, MaxEnergyEfficiency=461.72, Jain's Fairness Index=0.36, PDR=72.68
episode=31, mum of sent packets=4548, num of lost packets=powerloss:710+collided:449=1159, MinEnergyEfficiency=5.14, MaxEnergyEfficiency=472.06, Jain's Fairness Index=0.36, PDR=74.41
episode=32, mum of sent packets=4621, num of lost packets=powerloss:727+collided:517=1244, MinEnergyEfficiency=5.56, MaxEnergyEfficiency=470.41, Jain's Fairness Index=0.35, PDR=72.86
episode=33, mum of sent packets=4667, num of lost packets=powerloss:801+collided:470=1271, MinEnergyEfficiency=5.41, MaxEnergyEfficiency=513.01, Jain's Fairness Index=0.34, PDR=72.68
episode=34, mum of sent packets=4531, num of lost packets=powerloss:690+collided:436=1126, MinEnergyEfficiency=5.80, MaxEnergyEfficiency=350.98, Jain's Fairness Index=0.40, PDR=75.02
episode=35, mum of sent packets=4520, num of lost packets=powerloss:762+collided:451=1213, MinEnergyEfficiency=5.97, MaxEnergyEfficiency=269.50, Jain's Fairness Index=0.48, PDR=73.10
episode=36, mum of sent packets=4475, num of lost packets=powerloss:756+collided:411=1167, MinEnergyEfficiency=5.80, MaxEnergyEfficiency=340.67, Jain's Fairness Index=0.42, PDR=73.77
episode=37, mum of sent packets=4432, num of lost packets=powerloss:727+collided:405=1132, MinEnergyEfficiency=5.48, MaxEnergyEfficiency=290.21, Jain's Fairness Index=0.47, PDR=74.37
episode=38, mum of sent packets=4552, num of lost packets=powerloss:708+collided:440=1148, MinEnergyEfficiency=6.41, MaxEnergyEfficiency=829.46, Jain's Fairness Index=0.24, PDR=74.71
episode=39, mum of sent packets=4523, num of lost packets=powerloss:706+collided:420=1126, MinEnergyEfficiency=7.02, MaxEnergyEfficiency=376.86, Jain's Fairness Index=0.40, PDR=75.02
