episode=0, mum of sent packets=14050, num of lost packets=powerloss:4025+collided:3355=7380, MinEnergyEfficiency=0.98, MaxEnergyEfficiency=23.42, Jain's Fairness Index=0.71, PDR=47.39
episode=1, mum of sent packets=14161, num of lost packets=powerloss:3260+collided:3479=6739, MinEnergyEfficiency=0.67, MaxEnergyEfficiency=32.20, Jain's Fairness Index=0.60, PDR=52.31
episode=2, mum of sent packets=13960, num of lost packets=powerloss:3036+collided:3555=6591, MinEnergyEfficiency=0.59, MaxEnergyEfficiency=43.44, Jain's Fairness Index=0.53, PDR=52.74
episode=3, mum of sent packets=13946, num of lost packets=powerloss:2581+collided:3838=6419, MinEnergyEfficiency=0.72, MaxEnergyEfficiency=27.04, Jain's Fairness Index=0.53, PDR=53.88
episode=4, mum of sent packets=13916, num of lost packets=powerloss:2249+collided:3823=6072, MinEnergyEfficiency=0.64, MaxEnergyEfficiency=27.60, Jain's Fairness Index=0.59, PDR=56.30
episode=5, mum of sent packets=13823, num of lost packets=powerloss:2007+collided:3555=5562, MinEnergyEfficiency=0.45, MaxEnergyEfficiency=48.41, Jain's Fairness Index=0.49, PDR=59.70
episode=6, mum of sent packets=14168, num of lost packets=powerloss:2005+collided:3813=5818, MinEnergyEfficiency=0.37, MaxEnergyEfficiency=37.28, Jain's Fairness Index=0.50, PDR=58.88
episode=7, mum of sent packets=14120, num of lost packets=powerloss:1787+collided:3798=5585, MinEnergyEfficiency=0.66, MaxEnergyEfficiency=34.80, Jain's Fairness Index=0.49, PDR=60.35
episode=8, mum of sent packets=14086, num of lost packets=powerloss:1964+collided:3710=5674, MinEnergyEfficiency=0.44, MaxEnergyEfficiency=46.95, Jain's Fairness Index=0.43, PDR=59.63
episode=9, mum of sent packets=14066, num of lost packets=powerloss:1864+collided:3874=5738, MinEnergyEfficiency=0.44, MaxEnergyEfficiency=26.26, Jain's Fairness Index=0.53, PDR=59.11
episode=10, mum of sent packets=14152, num of lost packets=powerloss:1753+collided:3931=5684, MinEnergyEfficiency=0.49, MaxEnergyEfficiency=28.35, Jain's Fairness Index=0.55, PDR=59.77
episode=11, mum of sent packets=13876, num of lost packets=powerloss:1450+collided:3755=5205, MinEnergyEfficiency=0.52, MaxEnergyEfficiency=24.32, Jain's Fairness Index=0.54, PDR=62.42
episode=12, mum of sent packets=13814, num of lost packets=powerloss:1547+collided:3429=4976, MinEnergyEfficiency=0.48, MaxEnergyEfficiency=37.72, Jain's Fairness Index=0.48, PDR=63.83
episode=13, mum of sent packets=14012, num of lost packets=powerloss:1693+collided:3549=5242, MinEnergyEfficiency=0.73, MaxEnergyEfficiency=31.92, Jain's Fairness Index=0.49, PDR=62.51
episode=14, mum of sent packets=14148, num of lost packets=powerloss:1510+collided:3764=5274, MinEnergyEfficiency=0.73, MaxEnergyEfficiency=39.57, Jain's Fairness Index=0.47, PDR=62.69
