episode=0, mum of sent packets=23399, num of lost packets=powerloss:9970+collided:6485=16455, MinEnergyEfficiency=0.69, MaxEnergyEfficiency=11.45, Jain's Fairness Index=0.75, PDR=29.59
episode=1, mum of sent packets=23220, num of lost packets=powerloss:9203+collided:6728=15931, MinEnergyEfficiency=0.43, MaxEnergyEfficiency=19.89, Jain's Fairness Index=0.62, PDR=31.29
episode=2, mum of sent packets=23063, num of lost packets=powerloss:8517+collided:6966=15483, MinEnergyEfficiency=0.32, MaxEnergyEfficiency=20.23, Jain's Fairness Index=0.62, PDR=32.77
episode=3, mum of sent packets=23075, num of lost packets=powerloss:8242+collided:6961=15203, MinEnergyEfficiency=0.37, MaxEnergyEfficiency=18.90, Jain's Fairness Index=0.63, PDR=34.05
episode=4, mum of sent packets=23345, num of lost packets=powerloss:8125+collided:7057=15182, MinEnergyEfficiency=0.38, MaxEnergyEfficiency=19.47, Jain's Fairness Index=0.62, PDR=34.90
episode=5, mum of sent packets=23278, num of lost packets=powerloss:7791+collided:7191=14982, MinEnergyEfficiency=0.39, MaxEnergyEfficiency=23.64, Jain's Fairness Index=0.54, PDR=35.57
episode=6, mum of sent packets=23315, num of lost packets=powerloss:7626+collided:7319=14945, MinEnergyEfficiency=0.44, MaxEnergyEfficiency=21.13, Jain's Fairness Index=0.60, PDR=35.84
episode=7, mum of sent packets=22913, num of lost packets=powerloss:6824+collided:7118=13942, MinEnergyEfficiency=0.44, MaxEnergyEfficiency=84.62, Jain's Fairness Index=0.29, PDR=39.05
episode=0, mum of sent packets=23399, num of lost packets=powerloss:9970+collided:6485=16455, MinEnergyEfficiency=0.69, MaxEnergyEfficiency=11.45, Jain's Fairness Index=0.75, PDR=29.59
episode=8, mum of sent packets=23290, num of lost packets=powerloss:7349+collided:7208=14557, MinEnergyEfficiency=0.35, MaxEnergyEfficiency=22.62, Jain's Fairness Index=0.59, PDR=37.43
episode=1, mum of sent packets=23220, num of lost packets=powerloss:9203+collided:6728=15931, MinEnergyEfficiency=0.43, MaxEnergyEfficiency=19.89, Jain's Fairness Index=0.62, PDR=31.29
episode=9, mum of sent packets=23275, num of lost packets=powerloss:7370+collided:7288=14658, MinEnergyEfficiency=0.25, MaxEnergyEfficiency=23.57, Jain's Fairness Index=0.61, PDR=36.95
episode=10, mum of sent packets=22907, num of lost packets=powerloss:6860+collided:7354=14214, MinEnergyEfficiency=0.31, MaxEnergyEfficiency=27.83, Jain's Fairness Index=0.58, PDR=37.86
episode=11, mum of sent packets=23382, num of lost packets=powerloss:7507+collided:7661=15168, MinEnergyEfficiency=0.22, MaxEnergyEfficiency=58.16, Jain's Fairness Index=0.36, PDR=35.04
episode=12, mum of sent packets=23324, num of lost packets=powerloss:7312+collided:7375=14687, MinEnergyEfficiency=0.34, MaxEnergyEfficiency=28.04, Jain's Fairness Index=0.56, PDR=36.95
episode=13, mum of sent packets=23162, num of lost packets=powerloss:7099+collided:7446=14545, MinEnergyEfficiency=0.26, MaxEnergyEfficiency=33.26, Jain's Fairness Index=0.53, PDR=37.16
episode=14, mum of sent packets=23245, num of lost packets=powerloss:7176+collided:7344=14520, MinEnergyEfficiency=0.31, MaxEnergyEfficiency=26.77, Jain's Fairness Index=0.54, PDR=37.47
episode=15, mum of sent packets=22994, num of lost packets=powerloss:7064+collided:7279=14343, MinEnergyEfficiency=0.21, MaxEnergyEfficiency=46.59, Jain's Fairness Index=0.44, PDR=37.52
episode=16, mum of sent packets=23227, num of lost packets=powerloss:7235+collided:7159=14394, MinEnergyEfficiency=0.21, MaxEnergyEfficiency=35.57, Jain's Fairness Index=0.52, PDR=37.95
episode=17, mum of sent packets=23322, num of lost packets=powerloss:6837+collided:7559=14396, MinEnergyEfficiency=0.28, MaxEnergyEfficiency=20.06, Jain's Fairness Index=0.57, PDR=38.22
episode=18, mum of sent packets=23023, num of lost packets=powerloss:6322+collided:7435=13757, MinEnergyEfficiency=0.25, MaxEnergyEfficiency=21.49, Jain's Fairness Index=0.59, PDR=40.18
episode=19, mum of sent packets=23111, num of lost packets=powerloss:6493+collided:7397=13890, MinEnergyEfficiency=0.21, MaxEnergyEfficiency=22.18, Jain's Fairness Index=0.60, PDR=39.82
episode=20, mum of sent packets=23379, num of lost packets=powerloss:6675+collided:7445=14120, MinEnergyEfficiency=0.39, MaxEnergyEfficiency=19.56, Jain's Fairness Index=0.61, PDR=39.55
episode=21, mum of sent packets=23362, num of lost packets=powerloss:6663+collided:7458=14121, MinEnergyEfficiency=0.26, MaxEnergyEfficiency=35.85, Jain's Fairness Index=0.51, PDR=39.51
episode=22, mum of sent packets=23277, num of lost packets=powerloss:6742+collided:7338=14080, MinEnergyEfficiency=0.38, MaxEnergyEfficiency=22.85, Jain's Fairness Index=0.61, PDR=39.44
episode=23, mum of sent packets=23212, num of lost packets=powerloss:6742+collided:7394=14136, MinEnergyEfficiency=0.31, MaxEnergyEfficiency=29.46, Jain's Fairness Index=0.55, PDR=39.03
episode=24, mum of sent packets=23523, num of lost packets=powerloss:6880+collided:7528=14408, MinEnergyEfficiency=0.19, MaxEnergyEfficiency=40.10, Jain's Fairness Index=0.48, PDR=38.67
episode=25, mum of sent packets=23180, num of lost packets=powerloss:6619+collided:7427=14046, MinEnergyEfficiency=0.24, MaxEnergyEfficiency=39.04, Jain's Fairness Index=0.51, PDR=39.33
episode=26, mum of sent packets=23377, num of lost packets=powerloss:6700+collided:7462=14162, MinEnergyEfficiency=0.31, MaxEnergyEfficiency=21.84, Jain's Fairness Index=0.57, PDR=39.33
episode=27, mum of sent packets=23382, num of lost packets=powerloss:6837+collided:7495=14332, MinEnergyEfficiency=0.23, MaxEnergyEfficiency=24.02, Jain's Fairness Index=0.57, PDR=38.63
episode=28, mum of sent packets=23374, num of lost packets=powerloss:6738+collided:7537=14275, MinEnergyEfficiency=0.29, MaxEnergyEfficiency=29.73, Jain's Fairness Index=0.55, PDR=38.86
episode=29, mum of sent packets=23530, num of lost packets=powerloss:6339+collided:7559=13898, MinEnergyEfficiency=0.28, MaxEnergyEfficiency=21.62, Jain's Fairness Index=0.60, PDR=40.88
episode=30, mum of sent packets=23470, num of lost packets=powerloss:6321+collided:7480=13801, MinEnergyEfficiency=0.29, MaxEnergyEfficiency=24.30, Jain's Fairness Index=0.59, PDR=41.14
episode=31, mum of sent packets=23233, num of lost packets=powerloss:6051+collided:7550=13601, MinEnergyEfficiency=0.36, MaxEnergyEfficiency=40.25, Jain's Fairness Index=0.55, PDR=41.39
episode=32, mum of sent packets=23314, num of lost packets=powerloss:6224+collided:7479=13703, MinEnergyEfficiency=0.39, MaxEnergyEfficiency=34.76, Jain's Fairness Index=0.55, PDR=41.19
episode=33, mum of sent packets=23314, num of lost packets=powerloss:6213+collided:7582=13795, MinEnergyEfficiency=0.25, MaxEnergyEfficiency=33.44, Jain's Fairness Index=0.53, PDR=40.74
episode=34, mum of sent packets=23380, num of lost packets=powerloss:6271+collided:7572=13843, MinEnergyEfficiency=0.30, MaxEnergyEfficiency=41.23, Jain's Fairness Index=0.49, PDR=40.71
episode=35, mum of sent packets=23561, num of lost packets=powerloss:6267+collided:7719=13986, MinEnergyEfficiency=0.30, MaxEnergyEfficiency=38.58, Jain's Fairness Index=0.50, PDR=40.56
episode=36, mum of sent packets=23489, num of lost packets=powerloss:6398+collided:7566=13964, MinEnergyEfficiency=0.38, MaxEnergyEfficiency=45.39, Jain's Fairness Index=0.48, PDR=40.48
episode=37, mum of sent packets=23332, num of lost packets=powerloss:6518+collided:7546=14064, MinEnergyEfficiency=0.29, MaxEnergyEfficiency=38.18, Jain's Fairness Index=0.47, PDR=39.66
episode=38, mum of sent packets=23495, num of lost packets=powerloss:6633+collided:7541=14174, MinEnergyEfficiency=0.24, MaxEnergyEfficiency=29.76, Jain's Fairness Index=0.49, PDR=39.57
episode=39, mum of sent packets=23116, num of lost packets=powerloss:6269+collided:7613=13882, MinEnergyEfficiency=0.28, MaxEnergyEfficiency=36.59, Jain's Fairness Index=0.49, PDR=39.86
episode=40, mum of sent packets=23542, num of lost packets=powerloss:6534+collided:7912=14446, MinEnergyEfficiency=0.26, MaxEnergyEfficiency=35.39, Jain's Fairness Index=0.48, PDR=38.59
