episode=0, mum of sent packets=4715, num of lost packets=powerloss:1532+collided:386=1918, MinEnergyEfficiency=9.37, MaxEnergyEfficiency=261.77, Jain's Fairness Index=0.41, PDR=59.32
episode=1, mum of sent packets=4566, num of lost packets=powerloss:833+collided:643=1476, MinEnergyEfficiency=6.38, MaxEnergyEfficiency=140.78, Jain's Fairness Index=0.55, PDR=67.61
episode=2, mum of sent packets=4603, num of lost packets=powerloss:811+collided:652=1463, MinEnergyEfficiency=6.71, MaxEnergyEfficiency=110.62, Jain's Fairness Index=0.61, PDR=68.15
episode=3, mum of sent packets=4596, num of lost packets=powerloss:863+collided:595=1458, MinEnergyEfficiency=8.91, MaxEnergyEfficiency=213.53, Jain's Fairness Index=0.41, PDR=68.23
episode=4, mum of sent packets=4650, num of lost packets=powerloss:790+collided:679=1469, MinEnergyEfficiency=7.38, MaxEnergyEfficiency=135.59, Jain's Fairness Index=0.52, PDR=68.32
episode=5, mum of sent packets=4661, num of lost packets=powerloss:901+collided:544=1445, MinEnergyEfficiency=7.25, MaxEnergyEfficiency=106.01, Jain's Fairness Index=0.55, PDR=68.93
episode=6, mum of sent packets=4669, num of lost packets=powerloss:886+collided:546=1432, MinEnergyEfficiency=6.88, MaxEnergyEfficiency=117.83, Jain's Fairness Index=0.62, PDR=69.27
episode=7, mum of sent packets=4649, num of lost packets=powerloss:904+collided:554=1458, MinEnergyEfficiency=5.64, MaxEnergyEfficiency=114.76, Jain's Fairness Index=0.55, PDR=68.62
episode=8, mum of sent packets=4489, num of lost packets=powerloss:743+collided:635=1378, MinEnergyEfficiency=7.76, MaxEnergyEfficiency=160.71, Jain's Fairness Index=0.47, PDR=69.17
episode=9, mum of sent packets=4626, num of lost packets=powerloss:745+collided:674=1419, MinEnergyEfficiency=7.63, MaxEnergyEfficiency=71.03, Jain's Fairness Index=0.67, PDR=69.28
episode=10, mum of sent packets=4629, num of lost packets=powerloss:817+collided:614=1431, MinEnergyEfficiency=5.49, MaxEnergyEfficiency=109.43, Jain's Fairness Index=0.58, PDR=69.04
