episode=0, mum of sent packets=4629, num of lost packets=powerloss:1524+collided:526=2050, MinEnergyEfficiency=0.93, MaxEnergyEfficiency=15.13, Jain's Fairness Index=0.73, PDR=55.63
episode=1, mum of sent packets=4600, num of lost packets=powerloss:1231+collided:496=1727, MinEnergyEfficiency=0.90, MaxEnergyEfficiency=14.40, Jain's Fairness Index=0.65, PDR=62.33
episode=2, mum of sent packets=4648, num of lost packets=powerloss:1102+collided:586=1688, MinEnergyEfficiency=0.61, MaxEnergyEfficiency=14.87, Jain's Fairness Index=0.62, PDR=63.55
episode=3, mum of sent packets=4627, num of lost packets=powerloss:896+collided:522=1418, MinEnergyEfficiency=0.91, MaxEnergyEfficiency=17.57, Jain's Fairness Index=0.64, PDR=69.20
episode=4, mum of sent packets=4669, num of lost packets=powerloss:784+collided:550=1334, MinEnergyEfficiency=0.55, MaxEnergyEfficiency=14.15, Jain's Fairness Index=0.68, PDR=71.34
episode=5, mum of sent packets=4646, num of lost packets=powerloss:755+collided:491=1246, MinEnergyEfficiency=0.52, MaxEnergyEfficiency=22.78, Jain's Fairness Index=0.57, PDR=73.10
episode=6, mum of sent packets=4651, num of lost packets=powerloss:762+collided:442=1204, MinEnergyEfficiency=0.59, MaxEnergyEfficiency=13.68, Jain's Fairness Index=0.63, PDR=74.01
episode=7, mum of sent packets=4652, num of lost packets=powerloss:691+collided:501=1192, MinEnergyEfficiency=0.53, MaxEnergyEfficiency=19.54, Jain's Fairness Index=0.57, PDR=74.33
episode=8, mum of sent packets=4509, num of lost packets=powerloss:668+collided:484=1152, MinEnergyEfficiency=0.58, MaxEnergyEfficiency=56.51, Jain's Fairness Index=0.33, PDR=74.36
episode=9, mum of sent packets=4656, num of lost packets=powerloss:716+collided:457=1173, MinEnergyEfficiency=0.67, MaxEnergyEfficiency=22.08, Jain's Fairness Index=0.62, PDR=74.72
episode=10, mum of sent packets=4670, num of lost packets=powerloss:684+collided:478=1162, MinEnergyEfficiency=0.57, MaxEnergyEfficiency=28.41, Jain's Fairness Index=0.59, PDR=75.10
episode=11, mum of sent packets=4592, num of lost packets=powerloss:715+collided:381=1096, MinEnergyEfficiency=0.48, MaxEnergyEfficiency=22.52, Jain's Fairness Index=0.60, PDR=76.00
episode=12, mum of sent packets=4562, num of lost packets=powerloss:611+collided:379=990, MinEnergyEfficiency=0.50, MaxEnergyEfficiency=12.03, Jain's Fairness Index=0.69, PDR=78.19
episode=13, mum of sent packets=4563, num of lost packets=powerloss:572+collided:411=983, MinEnergyEfficiency=0.56, MaxEnergyEfficiency=34.64, Jain's Fairness Index=0.45, PDR=78.39
episode=14, mum of sent packets=4661, num of lost packets=powerloss:629+collided:423=1052, MinEnergyEfficiency=0.54, MaxEnergyEfficiency=22.30, Jain's Fairness Index=0.54, PDR=77.34
episode=15, mum of sent packets=4535, num of lost packets=powerloss:609+collided:403=1012, MinEnergyEfficiency=0.48, MaxEnergyEfficiency=36.13, Jain's Fairness Index=0.43, PDR=77.57
episode=16, mum of sent packets=4575, num of lost packets=powerloss:526+collided:393=919, MinEnergyEfficiency=0.56, MaxEnergyEfficiency=37.74, Jain's Fairness Index=0.39, PDR=79.76
episode=17, mum of sent packets=4486, num of lost packets=powerloss:544+collided:408=952, MinEnergyEfficiency=0.55, MaxEnergyEfficiency=39.46, Jain's Fairness Index=0.43, PDR=78.71
episode=18, mum of sent packets=4742, num of lost packets=powerloss:549+collided:427=976, MinEnergyEfficiency=0.53, MaxEnergyEfficiency=39.94, Jain's Fairness Index=0.41, PDR=79.25
episode=19, mum of sent packets=4623, num of lost packets=powerloss:585+collided:423=1008, MinEnergyEfficiency=0.54, MaxEnergyEfficiency=26.22, Jain's Fairness Index=0.53, PDR=78.09
episode=20, mum of sent packets=4629, num of lost packets=powerloss:533+collided:485=1018, MinEnergyEfficiency=0.44, MaxEnergyEfficiency=61.60, Jain's Fairness Index=0.30, PDR=77.92
episode=21, mum of sent packets=4652, num of lost packets=powerloss:511+collided:502=1013, MinEnergyEfficiency=0.43, MaxEnergyEfficiency=37.13, Jain's Fairness Index=0.38, PDR=78.16
