episode=0, mum of sent packets=28076, num of lost packets=powerloss:17079+collided:6081=23160, MinEnergyEfficiency=0.98, MaxEnergyEfficiency=100.91, Jain's Fairness Index=0.58, PDR=17.43
episode=1, mum of sent packets=27703, num of lost packets=powerloss:15753+collided:6506=22259, MinEnergyEfficiency=0.77, MaxEnergyEfficiency=133.55, Jain's Fairness Index=0.45, PDR=19.56
episode=2, mum of sent packets=27377, num of lost packets=powerloss:14922+collided:6688=21610, MinEnergyEfficiency=0.00, MaxEnergyEfficiency=146.50, Jain's Fairness Index=0.42, PDR=20.98
episode=3, mum of sent packets=28018, num of lost packets=powerloss:14750+collided:7336=22086, MinEnergyEfficiency=0.00, MaxEnergyEfficiency=96.32, Jain's Fairness Index=0.48, PDR=21.08
episode=4, mum of sent packets=27819, num of lost packets=powerloss:14442+collided:7553=21995, MinEnergyEfficiency=1.02, MaxEnergyEfficiency=101.29, Jain's Fairness Index=0.49, PDR=20.85
episode=5, mum of sent packets=27793, num of lost packets=powerloss:14158+collided:7708=21866, MinEnergyEfficiency=1.08, MaxEnergyEfficiency=138.56, Jain's Fairness Index=0.39, PDR=21.25
episode=6, mum of sent packets=27481, num of lost packets=powerloss:13752+collided:7572=21324, MinEnergyEfficiency=0.00, MaxEnergyEfficiency=73.13, Jain's Fairness Index=0.50, PDR=22.31
episode=7, mum of sent packets=27841, num of lost packets=powerloss:13963+collided:7734=21697, MinEnergyEfficiency=0.00, MaxEnergyEfficiency=100.07, Jain's Fairness Index=0.49, PDR=22.01
episode=8, mum of sent packets=27529, num of lost packets=powerloss:13405+collided:7842=21247, MinEnergyEfficiency=0.00, MaxEnergyEfficiency=101.23, Jain's Fairness Index=0.49, PDR=22.74
episode=9, mum of sent packets=27764, num of lost packets=powerloss:13510+collided:8008=21518, MinEnergyEfficiency=0.00, MaxEnergyEfficiency=118.61, Jain's Fairness Index=0.43, PDR=22.39
episode=10, mum of sent packets=27899, num of lost packets=powerloss:13530+collided:8055=21585, MinEnergyEfficiency=0.00, MaxEnergyEfficiency=97.47, Jain's Fairness Index=0.48, PDR=22.55
episode=11, mum of sent packets=27676, num of lost packets=powerloss:13200+collided:8116=21316, MinEnergyEfficiency=0.00, MaxEnergyEfficiency=120.68, Jain's Fairness Index=0.38, PDR=22.89
episode=12, mum of sent packets=27698, num of lost packets=powerloss:13077+collided:8391=21468, MinEnergyEfficiency=0.00, MaxEnergyEfficiency=146.02, Jain's Fairness Index=0.36, PDR=22.42
episode=13, mum of sent packets=27515, num of lost packets=powerloss:12535+collided:8346=20881, MinEnergyEfficiency=0.00, MaxEnergyEfficiency=211.05, Jain's Fairness Index=0.31, PDR=24.02
episode=14, mum of sent packets=27967, num of lost packets=powerloss:13064+collided:8243=21307, MinEnergyEfficiency=0.00, MaxEnergyEfficiency=85.91, Jain's Fairness Index=0.47, PDR=23.70
episode=15, mum of sent packets=27530, num of lost packets=powerloss:12394+collided:8650=21044, MinEnergyEfficiency=0.00, MaxEnergyEfficiency=134.16, Jain's Fairness Index=0.41, PDR=23.48
episode=16, mum of sent packets=27460, num of lost packets=powerloss:12461+collided:8510=20971, MinEnergyEfficiency=0.00, MaxEnergyEfficiency=141.84, Jain's Fairness Index=0.34, PDR=23.57
episode=17, mum of sent packets=27947, num of lost packets=powerloss:12721+collided:8520=21241, MinEnergyEfficiency=0.00, MaxEnergyEfficiency=137.66, Jain's Fairness Index=0.42, PDR=23.92
episode=18, mum of sent packets=27907, num of lost packets=powerloss:12663+collided:8469=21132, MinEnergyEfficiency=1.06, MaxEnergyEfficiency=249.56, Jain's Fairness Index=0.21, PDR=24.21
episode=19, mum of sent packets=27855, num of lost packets=powerloss:12409+collided:8622=21031, MinEnergyEfficiency=0.83, MaxEnergyEfficiency=147.28, Jain's Fairness Index=0.37, PDR=24.40
episode=20, mum of sent packets=28127, num of lost packets=powerloss:12614+collided:8686=21300, MinEnergyEfficiency=0.00, MaxEnergyEfficiency=150.38, Jain's Fairness Index=0.35, PDR=24.18
episode=21, mum of sent packets=27696, num of lost packets=powerloss:12331+collided:8558=20889, MinEnergyEfficiency=0.00, MaxEnergyEfficiency=197.53, Jain's Fairness Index=0.26, PDR=24.52
episode=22, mum of sent packets=27856, num of lost packets=powerloss:12340+collided:8611=20951, MinEnergyEfficiency=0.75, MaxEnergyEfficiency=231.24, Jain's Fairness Index=0.25, PDR=24.70
episode=23, mum of sent packets=28073, num of lost packets=powerloss:12311+collided:8866=21177, MinEnergyEfficiency=0.00, MaxEnergyEfficiency=242.80, Jain's Fairness Index=0.21, PDR=24.48
