episode=0, mum of sent packets=18685, num of lost packets=powerloss:5311+collided:5653=10964, MinEnergyEfficiency=6.64, MaxEnergyEfficiency=133.24, Jain's Fairness Index=0.75, PDR=41.25
episode=1, mum of sent packets=18809, num of lost packets=powerloss:4672+collided:5782=10454, MinEnergyEfficiency=4.98, MaxEnergyEfficiency=240.60, Jain's Fairness Index=0.63, PDR=44.35
episode=2, mum of sent packets=18515, num of lost packets=powerloss:3807+collided:5969=9776, MinEnergyEfficiency=3.94, MaxEnergyEfficiency=198.08, Jain's Fairness Index=0.68, PDR=47.12
episode=3, mum of sent packets=18466, num of lost packets=powerloss:3581+collided:6086=9667, MinEnergyEfficiency=3.57, MaxEnergyEfficiency=188.20, Jain's Fairness Index=0.68, PDR=47.60
episode=4, mum of sent packets=18575, num of lost packets=powerloss:3490+collided:6111=9601, MinEnergyEfficiency=8.62, MaxEnergyEfficiency=210.77, Jain's Fairness Index=0.67, PDR=48.23
episode=5, mum of sent packets=18804, num of lost packets=powerloss:3500+collided:6176=9676, MinEnergyEfficiency=5.62, MaxEnergyEfficiency=218.69, Jain's Fairness Index=0.66, PDR=48.45
episode=6, mum of sent packets=18673, num of lost packets=powerloss:3351+collided:6247=9598, MinEnergyEfficiency=4.75, MaxEnergyEfficiency=252.63, Jain's Fairness Index=0.61, PDR=48.52
episode=7, mum of sent packets=18703, num of lost packets=powerloss:3298+collided:6231=9529, MinEnergyEfficiency=4.14, MaxEnergyEfficiency=258.07, Jain's Fairness Index=0.65, PDR=48.94
episode=8, mum of sent packets=18630, num of lost packets=powerloss:3007+collided:6275=9282, MinEnergyEfficiency=7.70, MaxEnergyEfficiency=216.73, Jain's Fairness Index=0.67, PDR=50.11
episode=9, mum of sent packets=18427, num of lost packets=powerloss:2502+collided:6377=8879, MinEnergyEfficiency=4.45, MaxEnergyEfficiency=359.11, Jain's Fairness Index=0.57, PDR=51.75
episode=10, mum of sent packets=18688, num of lost packets=powerloss:2686+collided:6470=9156, MinEnergyEfficiency=2.90, MaxEnergyEfficiency=450.50, Jain's Fairness Index=0.52, PDR=50.95
episode=11, mum of sent packets=18767, num of lost packets=powerloss:2808+collided:6552=9360, MinEnergyEfficiency=2.47, MaxEnergyEfficiency=328.30, Jain's Fairness Index=0.58, PDR=50.05
