episode=0, mum of sent packets=4692, num of lost packets=powerloss:910+collided:535=1445, MinEnergyEfficiency=15.59, MaxEnergyEfficiency=128.54, Jain's Fairness Index=0.74, PDR=69.16
episode=1, mum of sent packets=4691, num of lost packets=powerloss:681+collided:489=1170, MinEnergyEfficiency=10.12, MaxEnergyEfficiency=119.19, Jain's Fairness Index=0.74, PDR=75.02
episode=2, mum of sent packets=4700, num of lost packets=powerloss:558+collided:459=1017, MinEnergyEfficiency=8.65, MaxEnergyEfficiency=98.63, Jain's Fairness Index=0.79, PDR=78.30
episode=3, mum of sent packets=4701, num of lost packets=powerloss:527+collided:438=965, MinEnergyEfficiency=7.08, MaxEnergyEfficiency=106.68, Jain's Fairness Index=0.77, PDR=79.43
episode=4, mum of sent packets=4741, num of lost packets=powerloss:486+collided:479=965, MinEnergyEfficiency=4.90, MaxEnergyEfficiency=138.13, Jain's Fairness Index=0.67, PDR=79.56
episode=5, mum of sent packets=4726, num of lost packets=powerloss:455+collided:395=850, MinEnergyEfficiency=4.65, MaxEnergyEfficiency=166.11, Jain's Fairness Index=0.63, PDR=81.89
episode=6, mum of sent packets=4678, num of lost packets=powerloss:406+collided:433=839, MinEnergyEfficiency=4.41, MaxEnergyEfficiency=141.97, Jain's Fairness Index=0.67, PDR=82.02
episode=7, mum of sent packets=4760, num of lost packets=powerloss:435+collided:347=782, MinEnergyEfficiency=5.82, MaxEnergyEfficiency=112.55, Jain's Fairness Index=0.70, PDR=83.55
episode=8, mum of sent packets=4561, num of lost packets=powerloss:330+collided:373=703, MinEnergyEfficiency=4.07, MaxEnergyEfficiency=117.79, Jain's Fairness Index=0.72, PDR=84.39
episode=9, mum of sent packets=4717, num of lost packets=powerloss:364+collided:425=789, MinEnergyEfficiency=5.37, MaxEnergyEfficiency=131.43, Jain's Fairness Index=0.62, PDR=83.17
episode=10, mum of sent packets=4703, num of lost packets=powerloss:348+collided:410=758, MinEnergyEfficiency=5.38, MaxEnergyEfficiency=132.51, Jain's Fairness Index=0.70, PDR=83.80
